id,geom,NAME,category,lat,lng,geohash
1,0101000020E6100000B1B138B1EE8352C0DD1BA7BE15911240,Insurgentes Taco Bar,Taco Place,4.641684512,-74.06144362,d2g66s
2,0101000020E6100000033A6C648A8352C0C5CC9677B76A1240,Casa San Isidro,French Restaurant,4.604215497,-74.05532179,d2g64y
3,0101000020E61000008F079E38668252C0F5F96E9EE8E01240,Wok,Asian Restaurant,4.719637371,-74.03748908,d2g6g5
4,0101000020E6100000357783557D8352C0EEF4EB58D6A21240,Harry Sasson,Restaurant,4.659020795,-74.05452478,d2g6db
5,0101000020E6100000DF6FB4E3868452C0855D143DF0611240,Prudencia,Comfort Food Restaurant,4.595643,-74.070733,d2g64k
6,0101000020E610000032072CC33E8452C0E772481BE0831240,Varietale Cafes y Tes,Café,4.628784586,-74.06633071,d2g66d
7,0101000020E610000087CA8C8B9B8852C05277FC5184A51240,Da Quei Matti,Pizza Place,4.661637574,-74.13449372,d2g690
8,0101000020E6100000D54D47F4F18652C0EA7FCD51EEB11240,Gurús,Bakery,4.673760679,-74.10851771,d2g69d
9,0101000020E6100000640A487B5D8452C06446F765EB761240,WOK Museo Nacional,Asian Restaurant,4.616132348,-74.06820566,d2g668
10,0101000020E610000094826342948352C0565B27737A9B1240,Criterión,French Restaurant,4.651834296,-74.05592403,d2g66y
11,0101000020E610000026734084208352C0D62063980FB31240,Chef Burger,Burger Joint,4.674864179,-74.04885966,d2g6dg
12,0101000020E6100000D504AE116D8352C0929FB2D364AD1240,Central Cevichería,Seafood Restaurant,4.669329937,-74.05353205,d2g6df
13,0101000020E6100000D121441B6E8352C0B9571C2E88AD1240,Osaka - Cocina Nikkei,Asian Restaurant,4.669464798,-74.05359537,d2g6df
14,0101000020E6100000FA2AC375328352C0B83A210FC5CC1240,Home Burgers,Burger Joint,4.699970471,-74.04995483,d2g6dz
15,0101000020E6100000ADC27C856D8352C01BDD7787A6AD1240,La Brasserie,French Restaurant,4.669580571,-74.05355966,d2g6df
16,0101000020E6100000DFDF047E768352C070D708DFFCAE1240,Les amis Bizcochería,Bakery,4.670886502,-74.05410719,d2g6df
17,0101000020E6100000B3B26220098352C02397934C7EC61240,La Bifería,Argentinian Restaurant,4.693841168,-74.04743204,d2g6en
18,0101000020E610000087A8C29FE18352C000F8F1E1A38F1240,El Verdugo,Vegetarian / Vegan Restaurant,4.6402736,-74.060646,d2g66s
19,0101000020E61000000C7F0EA1678352C0E6CB4E5B54AE1240,Primi,Italian Restaurant,4.67024367,-74.05320002,d2g6df
20,0101000020E61000002771B1156E8452C0475D4A9EC1BE1240,Vasconia,Bakery,4.68628547,-74.06921904,d2g6dt
21,0101000020E6100000DC059175EB8152C077A81D7810C71240,La Puerta De Alcalá,Spanish Restaurant,4.694398763,-74.02999629,d2g6eq
22,0101000020E6100000682CAB3A388352C0044EB30664A51240,Bandido Bistro,French Restaurant,4.661514382,-74.05030696,d2g6db
23,0101000020E61000004C51B268148252C0E5F4C130E2E51240,Chopinar,Buffet,4.724495661,-74.03249566,d2g6gk
24,0101000020E6100000FC1D8A027D8352C0E694809884AB1240,WOK,Asian Restaurant,4.667498,-74.054505,d2g6dc
25,0101000020E610000086E595DDDD8252C0CA0B2690CAC41240,Burger Music,Burger Joint,4.692178967,-74.0447916,d2g6en
26,0101000020E610000049473342188352C0CD29622AFFB21240,Al Agua Patos - Tostadas & Café,Diner,4.674801504,-74.04835563,d2g6dg
27,0101000020E6100000F69C2F850C8352C00AF4FADDFDB81240,Gaira,Restaurant,4.680655926,-74.04763918,d2g6eh
28,0101000020E6100000D0A5C527278352C04F85A3FF0AB01240,Cacio & Pepe,Italian Restaurant,4.671916956,-74.04926485,d2g6df
29,0101000020E6100000790BCDFE9D8352C05594DD7F95CC1240,Burger Music,Burger Joint,4.699789045,-74.05651827,d2g6dz
30,0101000020E610000054D09209808352C04CC566A2089B1240,El Cielo,Latin American Restaurant,4.651400125,-74.05468978,d2g66y
31,0101000020E61000000AEF6D534D8652C09B4DD5582C8F1240,Crepes & Waffles,French Restaurant,4.639817608,-74.0984696,d2g63u
32,0101000020E61000003E6393F2488352C026343074A3A71240,La Cesta,Breakfast Spot,4.663709464,-74.05132737,d2g6dc
33,0101000020E610000009AF87C37B8352C046F8E57A5EAA1240,Andrés D.C.,Steakhouse,4.666376038,-74.05442894,d2g6dc
34,0101000020E61000007F92CB8CD88352C0460F73AD079E1240,Stromboli Deep Dish Pizza,Pizza Place,4.654326162,-74.06009216,d2g66x
35,0101000020E61000007465C2F5FD8352C02E1F84DBECC01240,Sr Grill,Restaurant,4.68840354,-74.06237549,d2g6dt
36,0101000020E6100000AC1507735E8752C0B7124BD61F871240,La Biferia,Steakhouse,4.631957386,-74.11513973,d2g637
37,0101000020E61000000390A332A58352C0E691D86F77981240,Cantina Y Punto,Mexican Restaurant,4.648893116,-74.05695787,d2g66y
38,0101000020E6100000C947FBAB818652C0C93CC2705E971240,WOK,Asian Restaurant,4.647821199,-74.10166454,d2g63y
39,0101000020E6100000CCEA7950BB8052C08D397B1691A61240,Restaurante Regis,Italian Restaurant,4.662662841,-74.01143276,d2g6eb
40,0101000020E6100000FA2C78913C8352C055805222EBC21240,Al Agua Patos,Café,4.69035009,-74.05057179,d2g6dv
41,0101000020E61000007AD2D574668452C0DB84B1923B751240,Home Burgers,Burger Joint,4.614485066,-74.06875344,d2g668
42,0101000020E6100000D7FA22A12D8252C071CF4E6100E41240,El Kiosco golosinas,Snack Place,4.7226577,-74.034035,d2g6g7
43,0101000020E61000001AE0826C598252C033535A7F4BE01240,Crepes & Waffles (Torre HHC Piso 10),Creperie,4.719038,-74.036708,d2g6g7
44,0101000020E6100000420EA923B58352C090A8B7F0A89A1240,Bistecca e Vino,Italian Restaurant,4.651035081,-74.05793087,d2g66y
45,0101000020E61000002D0CA2739B8352C01E1CE798C1A41240,Café Quindío,Café,4.660894765,-74.05636302,d2g6db
46,0101000020E6100000B2DA4FAC3C8352C08197DFDF2CA71240,Brot Bakery & Cafe,Bakery,4.66325712,-74.05057819,d2g6db
47,0101000020E61000002E25327E158452C08A9BBBFFAC901240,Bogotá Burger,Fast Food Restaurant,4.641284939,-74.06381183,d2g66s
48,0101000020E610000010860FE66B8452C099C27CBA5B751240,Leo Cocina y Cava,Restaurant,4.614607729,-74.06908561,d2g668
49,0101000020E6100000D99F48AC678352C0403FAA41DE9F1240,El Caracol Azul,Peruvian Restaurant,4.656121279,-74.0532027,d2g66z
50,0101000020E610000059C64689748352C010FB4A697DAA1240,La Plaza de Andrés,BBQ Joint,4.666494031,-74.05398781,d2g6dc
51,0101000020E61000004649B8B7228352C057B705D44BB31240,One Pizzeria,Pizza Place,4.675093949,-74.048994,d2g6dg
52,0101000020E61000003C90790CB08352C0EDDD2ACFA2971240,Emilia Grace,Italian Restaurant,4.648082005,-74.05762016,d2g66y
53,0101000020E6100000CE39D25A798352C0845E19E8C29C1240,Home Burgers,Burger Joint,4.65308726,-74.05428191,d2g66z
54,0101000020E6100000BEDA66ECD38252C0145CA5461AB71240,Pajares Salinas,Spanish Restaurant,4.678811172,-74.04418478,d2g6e5
55,0101000020E61000009F1A1D37D18352C05C4B565FED911240,El Cebollero,Hot Dog Joint,4.642507066,-74.05964449,d2g66t
56,0101000020E6100000F6BBAE5CF28152C0A1D17FF5C9C81240,Julia,Pizza Place,4.696082912,-74.03041761,d2g6eq
57,0101000020E61000001CD85A7EE68152C0E151B5D9A3C81240,Cafe El Altillo,Café,4.69593754,-74.02969321,d2g6eq
58,0101000020E610000063D814E4B88352C0BEC2EC5AD1AF1240,Euro Snack,German Restaurant,4.671697064,-74.05815985,d2g6df
59,0101000020E61000009BD93EA7898352C056E7449376AA1240,Food Truck Park,Food Truck,4.666467954,-74.05527669,d2g6dc
60,0101000020E6100000C13DEF3CA08352C09FD1610EC5A81240,Callao Sanguchería,Latin American Restaurant,4.66481421,-74.05665515,d2g6dc
61,0101000020E6100000FA234E6EA18352C022CD95E8B0971240,La Fama Barbecue,BBQ Joint,4.64813579,-74.05672796,d2g66y
62,0101000020E61000005BC3F452EC8352C0B2AEFAF1C1911240,La Castaña Empanadas al Horno,Breakfast Spot,4.642341405,-74.06129908,d2g66t
63,0101000020E6100000D68D7747C68352C0C18C2958E39C1240,Abasto,Restaurant,4.653211,-74.058977,d2g66x
64,0101000020E610000018C5E983E18352C096821880A28F1240,La Poularde,French Restaurant,4.640268327,-74.06063936,d2g66s
65,0101000020E61000002A55A2EC2D8452C0E7374C3448A11240,Coctel del Mar,Seafood Restaurant,4.657502,-74.065303,d2g66x
66,0101000020E610000074C8F429748352C08D8F8328F79D1240,Al Agua Patos,Breakfast Spot,4.654263146,-74.05396508,d2g66z
67,0101000020E61000002BD3D37E518352C0D114B6BF08AB1240,Alitas Colombianas Calle 82,Wings Joint,4.667025562,-74.05184909,d2g6dc
68,0101000020E6100000F8875DEDF08152C023B0059588C81240,La Mar Cebichería,Peruvian Restaurant,4.695833519,-74.03033003,d2g6eq
69,0101000020E6100000E39609C3278352C06D41777769BA1240,Piccolo Caffe,Italian Restaurant,4.682042948,-74.04930187,d2g6du
70,0101000020E6100000D8B628B3418452C018EDF1423A741240,Anna y Otto,Pizza Place,4.6135035,-74.06651,d2g64x
71,0101000020E61000005BDD4318028352C02D6C973DB6CA1240,Carbon de Palo,Steakhouse,4.697960818,-74.04700286,d2g6ep
72,0101000020E61000000F7EA4FB578252C07CA03E2B96C31240,Crepes & Waffles,French Restaurant,4.691002536,-74.03662005,d2g6em
73,0101000020E61000007E6248EA798352C00CE868EB129D1240,Sipote Burrito,Burrito Place,4.653392485,-74.05431611,d2g66z
74,0101000020E6100000AC8A7089618652C07C74A45B77561240,Sandwich Qbano Restrepo,Sandwich Place,4.58443969,-74.09970318,d2g61f
75,0101000020E6100000A647D237F98752C09D5B55C0CE9B1240,Wok,Asian Restaurant,4.652155881,-74.12458606,d2g63q
76,0101000020E610000096DF7ABD2E8852C0A1C6A6BB9B891240,Donde Charles,South American Restaurant,4.634383137,-74.12785279,d2g635
77,0101000020E610000079DC5BDBDF8352C081054505069E1240,La Esquina Vegetariana,Vegetarian / Vegan Restaurant,4.654319842,-74.06053814,d2g66x
78,0101000020E6100000CC78C7B6338452C0B9668D53BFC21240,Herbívoro,Vegetarian / Vegan Restaurant,4.690182977,-74.06565637,d2g6dt
79,0101000020E61000004977D587A38652C0D30E94FB41751240,Restaurante León,South American Restaurant,4.614509517,-74.10373112,d2g638
80,0101000020E6100000570451CA768352C0971EFC82BEB51240,Tremenda Sal & Dulce,Restaurant,4.677484557,-74.05412538,d2g6dg
81,0101000020E6100000D0EE4F8A6A8352C0E643456995B01240,Canasto Picnic Bistro,Comfort Food Restaurant,4.672444959,-74.0533777,d2g6df
82,0101000020E61000003849387EF68352C0119C66330BC11240,Empanadas Vallunas La Caleñita,Latin American Restaurant,4.68851929,-74.06191974,d2g6dt
83,0101000020E610000069AD25D5D58352C07A7E417B8C951240,Krost Bakery,Bakery,4.646043707,-74.05992631,d2g66t
84,0101000020E61000000200001EF28252C01FED820AE3B81240,Café 18,Breakfast Spot,4.680553593,-74.04602766,d2g6eh
85,0101000020E6100000399883FB548452C0253A3E277C741240,EL BOLICHE la MACARENA,Restaurant,4.613754857,-74.06768692,d2g64x
86,0101000020E6100000E66EB03D9D8552C00687976E12841240,La Toscana - Panadería y Pastelería,Bakery,4.628976562,-74.08772223,d2g664
87,0101000020E61000002A05D859F88552C0DCAB1D6A68711240,El Viejo Rancho Tolimense,Latin American Restaurant,4.610749872,-74.09328314,d2g61z
88,0101000020E61000003BBAD0E36F8952C097B40BD9D1801240,Fantasías Del Mar,Caribbean Restaurant,4.625800506,-74.14745422,d2g62d
89,0101000020E6100000580628F32A8352C0786A61122CB51240,La Fabbrica,Italian Restaurant,4.676925933,-74.04949645,d2g6dg
90,0101000020E61000004A69C5F1218352C0AE1B7645D0D11240,P.F. Chang's,Chinese Restaurant,4.704896055,-74.0489468,d2g6fb
91,0101000020E610000095B554F6F38352C0B2F9E4BB41961240,La Cocinita Verde,Vegetarian / Vegan Restaurant,4.64673513,-74.06176527,d2g66t
92,0101000020E6100000B8093D1E2A8752C0FE80BE76BF9E1240,Hanashi Sushi Bar,Sushi Restaurant,4.655027252,-74.11194569,d2g63x
93,0101000020E6100000C0D9B5D3ED8752C0D29D478037AC1240,Rapizz Burguer,Pizza Place,4.66818047,-74.12389081,d2g693
94,0101000020E6100000D9B19A61518452C05F57A26DBD761240,Tábula,Restaurant,4.615956986,-74.06746712,d2g668
95,0101000020E6100000D870B524FF8352C03BEF069D6BE41240,Buffalo Wings,Wings Joint,4.723066762,-74.06244772,d2g6fe
96,0101000020E6100000BD66773EF78252C064B074121DCE1240,Yanuba,Restaurant,4.701282776,-74.04634058,d2g6ep
97,0101000020E61000004860801B608352C0B83C86D810AF1240,Rigoletto,Italian Restaurant,4.670962699,-74.05274093,d2g6df
98,0101000020E6100000861D5D48F08352C0EF2B1F07FFE71240,Sagal La Colina,Steakhouse,4.726558791,-74.06154069,d2g6fs
99,0101000020E61000000354FDEF418352C047F64A0E77B41240,La Diva Pizzeria,Pizza Place,4.676235412,-74.0508995,d2g6dg
100,0101000020E6100000D432B2D94C8452C0D802AB08E6821240,San Marcos,Italian Restaurant,4.627830635,-74.06719057,d2g66d
101,0101000020E610000028118E82048252C003F368D666C71240,La Biferia,Steakhouse,4.694728232,-74.03152527,d2g6eq
102,0101000020E61000001492463C138652C0D1507EE119661240,Panadería Kuty,Bakery,4.599708103,-74.09492404,d2g61v
103,0101000020E6100000010040294C8352C0CA7D65294AA81240,Home Burgers,Burger Joint,4.664345404,-74.05152351,d2g6dc
104,0101000020E6100000964094C71D8852C01569427BDF511240,Salsamentaria San Juan,Burger Joint,4.579954077,-74.1268176,d2g611
105,0101000020E6100000F1B84E256E8752C0426DA0A3FC6C1240,El Chingon Comida Mexicana,Mexican Restaurant,4.606432492,-74.11609776,d2g61q
106,0101000020E61000005A9F724C168352C010751F80D4C61240,Il Forno,Italian Restaurant,4.69417,-74.048236,d2g6dy
107,0101000020E6100000DD91615A018252C0D1E662E0F9C61240,Beirut,Restaurant,4.694312578,-74.03133258,d2g6eq
108,0101000020E6100000FDFFFF095F8452C05291B56151761240,Museo Nacional de Colombia,History Museum,4.615544821,-74.06830072,d2g668
109,0101000020E6100000A74C71BBAE8452C0A660679806631240,Museo Botero,Art Museum,4.596704847,-74.07316481,d2g64k
110,0101000020E610000006D696E1B28452C0B35C0483A1621240,Museo de Arte del Banco de la República,Art Museum,4.596319244,-74.07341804,d2g64k
111,0101000020E610000040CC6C7A038452C0BF56C4DE07071340,Teatro Mayor Julio Mario Santo Domingo,Theater,4.75686596,-74.06271229,d2g749
112,0101000020E610000015E15B3CC58452C09FBC8A70DB621240,Teatro Colón,Theater,4.596540221,-74.07453832,d2g64k
113,0101000020E6100000A34AC229438452C0289D6FD84EED1240,Cinemark,Movie Theater,4.731746084,-74.06659931,d2g6ft
114,0101000020E6100000365F5DB09A8452C0AE3E21995D681240,Museo del Oro del Banco de la República,History Museum,4.601919549,-74.07194146,d2g64m
115,0101000020E610000088486E62D08252C0F85F682AD4B11240,Museo El Chicó,Museum,4.67366091,-74.04396878,d2g6e4
116,0101000020E61000002DE9A76AD78352C02F2D78B71EBC1240,Teatro Nacional La Castellana,Theater,4.683710925,-74.06002299,d2g6ds
117,0101000020E6100000AFE5C0D8B28452C0F33850B47D631240,Casa de Moneda,History Museum,4.597159212,-74.07341594,d2g64k
118,0101000020E6100000C4F5FC98D28452C02746A97852871240,Casa E,Performing Arts Venue,4.632150541,-74.07535386,d2g667
119,0101000020E61000007A302E1ADB8552C052BD848EFDA81240,Cirque Du Soleil - CORTEO,Circus,4.665029742,-74.09149794,d2g6d1
120,0101000020E6100000F564F092838452C0453084623A6F1240,Centro Cultural Teatro Municipal Jorge Eliécer Gaitán,Theater,4.608621158,-74.07053064,d2g64q
121,0101000020E6100000A881A2641D8852C07DD67EC2AF9B1240,Cinemark,Movie Theater,4.652037658,-74.12679401,d2g63n
122,0101000020E6100000B04311F8B78452C029FDBA5F20821240,La Casa Del Teatro Nacional,Theater,4.627076622,-74.07372858,d2g666
123,0101000020E61000002D095053CB8652C0A4E36A64579A1240,Cinepolis,Multiplex,4.650724,-74.10616,d2g63w
124,0101000020E6100000C08005C2838452C0F05574173F6F1240,Cinemateca Distrital,Movie Theater,4.608639113,-74.07054186,d2g64q
125,0101000020E61000009B5263976E8452C03984A54998821240,Orquesta Filarmónica de Bogotá,Music Venue,4.627534056,-74.06924996,d2g66d
126,0101000020E6100000C645BE12D98352C07719506864A41240,Hall 74 - Centro de Eventos Universidad Sergio Arboleda,Amphitheater,4.660539274,-74.0601241,d2g6d8
127,0101000020E61000003C79A870AA8852C073DA6DCC6B7A1240,IMAX Procinal,Movie Theater,4.619551844,-74.13540284,d2g630
128,0101000020E61000009F606476E68152C0034CF8763AC91240,Cinema Paraíso Café Bar,Indie Movie Theater,4.696512088,-74.02969131,d2g6eq
129,0101000020E610000094A1EFAFBD8352C0986E1BBE899F1240,Teatro Fanny Mikey,Theater,4.655798884,-74.05845259,d2g66z
130,0101000020E6100000D424A0D26A8452C0A1FAAE33C0721240,Planetario de Bogotá,Planetarium,4.612061317,-74.06901994,d2g64x
131,0101000020E6100000BC53D0AD0C8452C010DFA61A0E691240,Casa Museo Quinta de Bolívar,History Museum,4.602592865,-74.06327386,d2g64t
132,0101000020E6100000E27848138A8652C053D1A08E50971240,Cine Colombia,Multiplex,4.647768239,-74.10217745,d2g63y
133,0101000020E6100000BD18A52CBC8252C0E4CAD43BA6EC1240,Golden Dance Academy,Dance Studio,4.731102881,-74.04273525,d2g6gj
134,0101000020E6100000530C328EF48452C001AF486F4F7E1240,Teatro Colsubsidio,Theater,4.623349894,-74.07742648,d2g663
135,0101000020E6100000DD7095AA768352C0F3A9A4261A191340,Centro Cultural Gimnasio Vermont,Theater,4.77451382,-74.05411782,d2g74v
136,0101000020E6100000D66109DBC58252C0D747237096F11240,Teatro William Shakespeare,Theater,4.735925438,-74.04332615,d2g6gn
137,0101000020E61000001E7A345AF38452C0450DD5573C631240,Museo Iglesia Santa Clara,History Museum,4.596909878,-74.07735305,d2g64k
138,0101000020E610000019DD6EDB638752C03A269DEB38871240,Cine Colombia,Multiplex,4.632053071,-74.1154698,d2g637
139,0101000020E61000009872212DCA8352C04B8D8E72C7BC1240,Raag Sound,Music Venue,4.684354582,-74.05921486,d2g6ds
140,0101000020E6100000ACD0FA5A088452C0109438BA9DA81240,SKetch,Art Gallery,4.664664182,-74.06300997,d2g6d9
141,0101000020E6100000CE0AFB7B788452C077319E9DF86D1240,Teatro Faenza,Theater,4.607393706,-74.06985378,d2g64q
142,0101000020E6100000C31E97CFB28352C02C1B265BDBA01240,Cine Colombia | Multiplex Avenida Chile,Multiplex,4.657086777,-74.05778875,d2g66z
143,0101000020E6100000CCFD57A1F08352C0D9596D04F2BA1240,La Comedia Teatro,Theater,4.682563848,-74.0615619,d2g6ds
144,0101000020E610000020E1355B868552C0322EBBF650C71240,Cine Colombia | Multiplex Titán Plaza,Multiplex,4.69464479,-74.08632546,d2g6dn
145,0101000020E610000098753A76078552C060694C8733641240,Museo Histórico de la Policía Nacional,History Museum,4.597852816,-74.07858043,d2g64m
146,0101000020E610000075529D2CC28552C0886B49D219851240,Expoartesanias,Art Gallery,4.629981313,-74.08997646,d2g664
147,0101000020E61000006F3EDAB68F8352C08DCD9BF62BAA1240,Cinemark,Movie Theater,4.666183332,-74.05564662,d2g6dc
148,0101000020E61000009EC9EEA5F08352C04736630C9AC11240,El Toke - Salas de Ensayo,Music Venue,4.68906421,-74.061563,d2g6dt
149,0101000020E6100000AB0C910FFB8352C0BC67D07570E41240,Cinemark,Movie Theater,4.723085252,-74.06219854,d2g6fe
150,0101000020E61000000C4854298D8452C095DB4A60B2821240,La Escuela Casa Ensamble,Theater,4.627633576,-74.07111581,d2g666
151,0101000020E61000005B0E2817AF8452C04BB7376D74631240,Sala de Conciertos Biblioteca Luis Angel Arango,Concert Hall,4.59712382,-74.07318667,d2g64k
152,0101000020E6100000A46A3907C28552C0758C42CA63841240,Feria Del Libro Bogotá,Exhibit,4.629286919,-74.08996754,d2g664
153,0101000020E6100000AB23BE62708452C0EB23FEB1D1701240,Museo de Arte Moderno de Bogotá,Art Museum,4.610174924,-74.06935948,d2g64x
154,0101000020E6100000865B72D4268352C0E5B898E88EF51240,Chamorro City Hall,Concert Hall,4.739802965,-74.04924499,d2g6fy
155,0101000020E6100000C1ACA45CF58452C088319DC9487E1240,Teatro Colsubsidio Roberto Arias Perez,Concert Hall,4.623324537,-74.0774757,d2g663
156,0101000020E6100000E28BC4017E8452C020A9FAA49FDA1240,Casa Danza. Escuela de Ballet,Dance Studio,4.71349962,-74.07019085,d2g6f6
157,0101000020E6100000833C2EC1878352C07C451E0598A91240,Auditorio C Vilar Retiro,Theater,4.665618973,-74.0551608,d2g6dc
158,0101000020E6100000E55930F5AE8452C0DA22D3DA4EBD1240,Teatro Cafam de Bellas Artes,Theater,4.68487112,-74.07317857,d2g6dk
159,0101000020E61000004B039852988452C06DE94F1B3C891240,La Casa de la Maldita Vanidad,Indie Theater,4.634018351,-74.07179704,d2g667
160,0101000020E610000058AC0564228452C05B81932F01A81240,KB,Public Art,4.664067024,-74.06459904,d2g6d9
161,0101000020E6100000D77B38C66F8352C0BDF144CBEBAF1240,Jam Sessions,Music Venue,4.67179792,-74.05369716,d2g6df
162,0101000020E61000001779EA24A38252C05A31A8B70DD01240,Cine Colombia | Multiplex Unicentro,Multiplex,4.703177328,-74.04120753,d2g6g0
163,0101000020E610000013E2E1F81B8452C059A80A626EC01240,Cine Colombia,Multiplex,4.687921078,-74.06420729,d2g6dt
164,0101000020E61000002397FA19378352C0599A3DC2A3C81240,Auditorio OldMutual,Theater,4.69593719,-74.05023813,d2g6dy
165,0101000020E61000005E2B5740908452C0C21B0418F77F1240,4 Cuartos,Concert Hall,4.624966026,-74.0713044,d2g663
166,0101000020E61000006E0AF11CDA8352C08B7B274C809F1240,Teatro R101,Indie Theater,4.655762854,-74.06018756,d2g66x
167,0101000020E610000040ACB845718352C037773F82EAAF1240,Jam Session sala de ensayo,Music Venue,4.671793018,-74.0537886,d2g6df
168,0101000020E61000000030D579128352C0331BEC3DAFA71240,Galeria Casa Cuadrada,Art Gallery,4.663754432,-74.04800268,d2g6dc
169,0101000020E6100000F8CBB499368352C0139FD91E84B61240,Cinemania,Indie Movie Theater,4.678238375,-74.05020754,d2g6dg
170,0101000020E6100000AC2BF893AA8252C0846ECC515BB31240,Casa Museo Enrique Grau,Art Museum,4.675153044,-74.04166126,d2g6e5
171,0101000020E61000008D6E1C9A028452C09C0FF57000981240,Teatro Libre,Theater,4.648439183,-74.06265881,d2g66w
172,0101000020E610000044B9E352E28252C0152D895E2CB61240,Galeria Cometa,Art Gallery,4.67790363,-74.04506371,d2g6e5
173,0101000020E61000009B53D5B40C8352C0D925E36C3AB51240,6L6 Nuevetres,Concert Hall,4.676980687,-74.04765054,d2g6e5
174,0101000020E6100000C0670EA3F98352C07CB2F289E09C1240,Teatro Astor Plaza,Theater,4.653200298,-74.06211163,d2g66x
175,0101000020E61000000FB963F5898452C030D980CF308F1240,Libelula Dorada,Comedy Club,4.639834635,-74.07092032,d2g66k
176,0101000020E6100000CFECA8D7C88452C0A92535F339BF1240,Vincent Van Gogh. El genio del color,Art Gallery,4.686744499,-74.07475845,d2g6dm
177,0101000020E6100000215B96AFCB8B52C03D81B053AC6A1240,Cinemark,Movie Theater,4.604173,-74.184307,d2g4py
178,0101000020E6100000DD989EB0C48652C0AEF36F97FD9A1240,Cinepolis Vip,Multiplex,4.651358,-74.105755,d2g63w
179,0101000020E6100000E014B6BB4D8852C0E579AA7D24A81240,Cinépolis,Multiplex,4.664201702,-74.12974446,d2g691
180,0101000020E61000005B61E285828652C05B2A2D8BAEB61240,Ozzy Bar Rock,Rock Club,4.678400206,-74.10171649,d2g69g
181,0101000020E6100000063189967C8352C0D1A2BD414FAC1240,Mikaela El Rincón de la Salsa,Salsa Club,4.668271091,-74.05447925,d2g6dc
182,0101000020E6100000551344DD078A52C05CACA8C134541240,Cinemark,Movie Theater,4.5822325,-74.15673,d2g60d
183,0101000020E610000044A852B3078C52C02F8A1EF8188C1240,Cinemark,Movie Theater,4.636814,-74.18797,d2g4ru
184,0101000020E61000000DF02F0A658352C01BA8494A27AB1240,Cine Colombia | Multiplex Andino,Multiplex,4.667142068,-74.05304198,d2g6dc
185,0101000020E6100000E4AB94234F8252C07906EF9A8DBD1240,Teatro Patria,Theater,4.685110494,-74.03608026,d2g6ek
186,0101000020E6100000EB39553FA48252C0060D2C61FACF1240,Dinamix 4D Unicentro,Multiplex,4.70310356,-74.04127487,d2g6g0
187,0101000020E610000099BA2BBB608752C0ED7E15E0BBCD1240,Cinepolis Diverplaza,Movie Theater,4.700912,-74.115279,d2g69r
188,0101000020E610000043C51B095B8452C09F16EADCC2971240,Pole Dance Bogota,Dance Studio,4.648204281,-74.06805637,d2g66w
189,0101000020E6100000939AABF6898652C06743E72A38971240,Dinamix 4D,Multiplex,4.6476752,-74.10217063,d2g63y
190,0101000020E6100000B42FE320528452C0244CEAE14A7A1240,Royal Films Multicine San Martin,Multiplex,4.619426279,-74.06751272,d2g668
191,0101000020E610000076C9E1B8DF8452C01736B633FA831240,Hombre Mono,Indie Theater,4.628884132,-74.07615492,d2g666
192,0101000020E610000025046505C38B52C0F8D99586D58E1240,Cinemark,Movie Theater,4.639486411,-74.18377814,d2g4ru
193,0101000020E6100000C40E3C2A828452C0942B6DAAD65E1240,Barcu,Art Gallery,4.59261576,-74.07044464,d2g64k
194,0101000020E6100000534A09BAFA8352C0C18F38FF998F1240,Teatro La Baranda,Theater,4.640235889,-74.06217814,d2g66s
195,0101000020E61000006BA91A4E788252C0B3D47D6C92D41240,Jazz al Parque,Music Venue,4.707589812,-74.03859284,d2g6g0
196,0101000020E61000009B47167C7C8452C07F3358B5E2631240,Teatro Libre,Theater,4.597544511,-74.07009794,d2g64k
197,0101000020E6100000AC64AD1A148452C0824C55F3B47D1240,Teatro el parque,Theater,4.622760584,-74.06372706,d2g669
198,0101000020E6100000B0C64AE3198652C08869C546D4001340,Cinemark,Movie Theater,4.75080977,-74.09533007,d2g71b
199,0101000020E610000079939185188452C0A5F7C9F78C7B1240,Tambora Records & Booking,Music Venue,4.620654937,-74.06399669,d2g669
200,0101000020E6100000A1170E98128352C009D27FE55CB51240,Centro de Diseño Portobelo,Art Gallery,4.677112184,-74.04800989,d2g6dg
201,0101000020E6100000D3131ED0CF8452C06CE80EBCAB621240,Museo Colonial,Museum,4.596358241,-74.0751839,d2g64k
202,0101000020E6100000DEF6C42AA38452C06EF3C58AE3891240,Teatro Ernesto Arona,Theater,4.634657067,-74.07245893,d2g667
203,0101000020E6100000FE902E01EE8452C0E20D187EEEBB1240,Hangar Films,Performing Arts Venue,4.683526964,-74.07702665,d2g6dk
204,0101000020E61000009751BDA9678452C0B8DD0BB2F0931240,Teatro Santafé,Theater,4.644472868,-74.06882709,d2g66t
205,0101000020E61000004311D0BFD08452C0B17F3CE7C2641240,Museo de La Independencia Casa del Florero,History Museum,4.598399747,-74.07524104,d2g64m
206,0101000020E6100000B4CC31DF6D8452C0780481951C701240,Cine Colombia | Multiplex Embajador,Multiplex,4.609484039,-74.06920605,d2g64x
207,0101000020E610000002327DD7B98452C063C5EC2D45BE1240,Cinemark,Movie Theater,4.685810773,-74.07384288,d2g6dm
208,0101000020E6100000A49E5844288752C057D15419F5D71240,Cine Colombia | Multiplex Portal 80,Multiplex,4.710895916,-74.1118327,d2g6c9
